ID,Year_split,Year_5,Artist,Title,Style2,Cat2,NatRegion,Ave. art rating,Sentiment,colorh,colorl,colors,Colorfulness,Image URL,color1,quant1,color2,quant2,color3,quant3,color4,quant4,color5,quant5
57726ff3edc2cb3880bc56a7,1807,1805,Jacques-Louis David,"The Consecration of the Emperor Napoleon and the Coronation of the Empress Josephine by Pope Pius VII, 2nd December 1804",Post Renaissance Art,Neoclassicism,Europe,1.2,1.1,19.200000000000014,30.120481927710838,16.274509803921568,7.1072146442892805,https://uploads6.wikiart.org/images/jacques-louis-david/the-consecration-of-the-emperor-napoleon-and-the-coronation-of-the-empress-josephine-by-pope-1807.jpg,#6f5031,99366,#30110e,87534.0,#010101,83427.0,#512d1d,49702.0,#8d6f4b,31715.0
57726ff1edc2cb3880bc543b,1801,1800,Jacques-Louis David,"Napoleon Crossing the Alps at the St Bernard Pass, 20th May 1800",Post Renaissance Art,Neoclassicism,Europe,2.4,0.8,160.0,11.538461538461535,10.196078431372547,1.8248287590894656,https://uploads3.wikiart.org/images/jacques-louis-david/napoleoncrossing-the-alps-at-the-st-bernard-pass-20th-may-1800-1801.jpg,#7a9b7e,46428,#2b2726,43412.0,#434538,31198.0,#697551,21543.0,#b0c59c,9160.0
57726ff3edc2cb3880bc56b7,1794,1795,Jacques-Louis David,The Death of Bara,Post Renaissance Art,Neoclassicism,Europe,1.1,-1.2,16.666666666666654,21.428571428571434,50.58823529411765,15.620899461938805,https://uploads3.wikiart.org/images/jacques-louis-david/the-death-of-bara-1794.jpg,#91704f,173118,#ae9165,48706.0,#73533e,36764.0,#cdad74,7506.0,#593e37,5167.0
57726ff3edc2cb3880bc56ca,1793,1795,Jacques-Louis David,The Death of Marat,Post Renaissance Art,Neoclassicism,Europe,2.3,-1.7,330.0,12.5,3.1372549019607843,0.6,https://uploads4.wikiart.org/images/jacques-louis-david/the-death-of-marat-1793.jpg,#050706,97961,#2e2623,35323.0,#4c3a30,15243.0,#6e5c44,10482.0,#c0a76f,7472.0
57726ff3edc2cb3880bc579a,1791,1790,Jacques-Louis David,"The Tennis Court Oath, 20th June 1789",Post Renaissance Art,Neoclassicism,Europe,1.27,0.0,55.20000000000002,100.0,95.09803921568628,7.224956747275377,https://uploads4.wikiart.org/images/jacques-louis-david/the-tennis-court-oath-20th-june-1789-1791.jpg,#94683b,82171,#cea370,50035.0,#a0825c,16040.0,#77603e,11587.0,#bdab85,10719.0
57726ff1edc2cb3880bc541b,1812,1810,Jacques-Louis David,Napoleon Bonaparte in his Study at the Tuileries,Post Renaissance Art,Neoclassicism,Europe,1.7,-0.19999999999999984,306.0,6.49350649350649,69.80392156862743,3.2310988842807022,https://uploads7.wikiart.org/images/jacques-louis-david/napoleon-bonaparte-in-his-study-at-the-tuileries-1812.jpg,#171523,277248,#3d323a,137301.0,#56413c,37212.0,#592b2b,28962.0,#331829,23250.0
57726ff1edc2cb3880bc53ab,1789,1790,Jacques-Louis David,Lictors Bearing to Brutus the Bodies of his Sons,Post Renaissance Art,Neoclassicism,Europe,0.18,-1.545,330.0,4.166666666666666,9.411764705882351,0.6,https://uploads7.wikiart.org/images/jacques-louis-david/lictors-bearing-to-brutus-the-bodies-of-his-sons-1789.jpg,#080808,154652,#29211e,56417.0,#423d37,19543.0,#462b24,13171.0,#817253,10927.0
57726ff1edc2cb3880bc53db,1800,1800,Jacques-Louis David,Madame Recamier,Post Renaissance Art,Neoclassicism,Europe,1.5,1.1,41.7391304347826,20.720720720720728,21.764705882352942,6.215504806530197,https://uploads1.wikiart.org/images/jacques-louis-david/madame-recamier-1800.jpg,#0b0b0d,111430,#27221c,84331.0,#7c5d31,74495.0,#3e3926,27809.0,#9e7537,14185.0
57726ff3edc2cb3880bc574a,1784,1785,Jacques-Louis David,The Oath of Horatii,Post Renaissance Art,Neoclassicism,Europe,1.0,0.18200000000000016,326.6666666666667,31.03448275862069,17.058823529411768,8.112490369793976,https://uploads5.wikiart.org/images/jacques-louis-david/the-oath-of-horatii-1784.jpg,#24292d,309999,#474b3c,240113.0,#676043,141226.0,#a79450,119762.0,#83613b,80904.0
577288deedc2cb38800bdf0f,1958,1960,Karl Otto Gotz,Untitled,Modern Art,Art Informel,Europe,0.8,-0.5,14.40000000000002,28.735632183908038,82.94117647058823,7.356119901143536,https://uploads7.wikiart.org/images/karl-otto-gotz/untitled-1958.jpg,#e3ded8,71837,#dbb9b7,25356.0,#261d1e,24646.0,#db9f9f,11655.0,#403738,8483.0
577288deedc2cb38800bde9f,1947,1945,Karl Otto Gotz,Gilgamesh,Modern Art,Art Informel,Europe,0.3,-0.09999999999999998,125.99999999999996,6.578947368421048,29.803921568627448,3.2310988842807022,https://uploads8.wikiart.org/images/karl-otto-gotz/gilgamesh-1947.jpg,#5f645d,45562,#d1cac0,38290.0,#8b8c84,27086.0,#202423,26170.0,#3d423c,8259.0
577288deedc2cb38800bdecf,1956,1955,Karl Otto Gotz,Smolbeck,Modern Art,Art Informel,Europe,0.3,-1.3000000000000005,198.94736842105263,9.452736318407966,60.58823529411765,5.41040663906143,https://uploads7.wikiart.org/images/karl-otto-gotz/smolbeck-1956.jpg,#f1ede2,67434,#020611,28424.0,#909996,11795.0,#ccd0cf,10532.0,#12232a,10115.0
577288deedc2cb38800bdeaf,1957,1955,Karl Otto Gotz,Karant 5.7.1957,Modern Art,Art Informel,Europe,0.6,-1.5,85.71428571428571,4.093567251461982,33.529411764705884,1.87949461292125,https://uploads5.wikiart.org/images/karl-otto-gotz/karant-5-7-1957-1957.jpg,#e0d9c6,80432,#27282c,78512.0,#424347,21439.0,#636361,19960.0,#a7a599,17441.0
577288deedc2cb38800bdeef,1953,1955,Karl Otto Gotz,Untitled,Modern Art,Art Informel,Europe,-0.2,-0.6,32.72727272727271,64.70588235294129,96.66666666666669,2.958462438497403,https://uploads7.wikiart.org/images/karl-otto-gotz/untitled-1953.jpg,#fdf9f0,71284,#1d1c1a,21552.0,#d9d5c9,11720.0,#373632,8718.0,#b7b1a1,7643.0
57726e25edc2cb3880b60a8b,1907,1905,Edvard Munch,The Sick Child (later),Modern Art,Expressionism,Europe,0.91,-1.5460000000000005,25.714285714285733,30.817610062893078,68.82352941176471,13.44656089860898,https://uploads2.wikiart.org/images/edvard-munch/the-sick-child-1886.jpg,#292c31,100677,#3f423b,27693.0,#4b3132,12340.0,#595339,11282.0,#70725c,10931.0
57726e1fedc2cb3880b5ffce,1894,1895,Edvard Munch,Ashes,Modern Art,Expressionism,Europe,0.67,-1.5830000000000002,22.78481012658228,53.74149659863946,28.823529411764703,21.986643672921065,https://uploads2.wikiart.org/images/edvard-munch/ashes-1894.jpg,#0e0903,90979,#523219,32726.0,#efe3b1,29530.0,#2b1f0f,29410.0,#876f4d,17878.0
57726e20edc2cb3880b60185,1893,1895,Edvard Munch,Death in the sickroom,Modern Art,Expressionism,Europe,1.6,-1.5,10.285714285714286,22.292993630573243,30.784313725490197,10.654224514247854,https://uploads0.wikiart.org/images/edvard-munch/death-in-the-sickroom-1893.jpg,#e48f4e,85614,#303d46,72117.0,#758e70,60956.0,#43536a,19447.0,#666b6f,19372.0
57726e1fedc2cb3880b5ffb7,1894,1895,Edvard Munch,Anxiety,Modern Art,Expressionism,Europe,1.4,-1.0,300.0,11.475409836065571,11.960784313725489,2.3478713763747794,https://uploads4.wikiart.org/images/edvard-munch/anxiety-1894.jpg,#000008,63558,#e1220f,14894.0,#f4be1d,12125.0,#222025,9888.0,#edb74a,6348.0
57726e21edc2cb3880b60386,1897,1895,Edvard Munch,Kiss,Modern Art,Expressionism,Europe,1.36,0.454,212.72727272727275,9.090909090909092,23.72549019607843,2.958462438497403,https://uploads1.wikiart.org/images/edvard-munch/kiss-1897.jpg,#3b4046,297941,#a8a7af,33218.0,#7b5a49,11616.0,#847c79,11045.0,#585d63,9778.0
57726e21edc2cb3880b603e5,1894,1895,Edvard Munch,Madonna,Modern Art,Expressionism,Europe,1.8,1.6,39.447513812154696,92.82051282051279,61.764705882352935,48.69250455665635,https://uploads4.wikiart.org/images/edvard-munch/madonna-1894.jpg,#583e31,33247,#825633,20806.0,#0f0a06,15020.0,#f8c25e,11208.0,#9b6630,8687.0
57726e25edc2cb3880b60a48,1893,1895,Edvard Munch,The Scream,Modern Art,Expressionism,Europe,1.8,-0.8999999999999999,34.285714285714285,46.66666666666667,35.29411764705883,22.553935355055,https://uploads1.wikiart.org/images/edvard-munch/the-scream-1893(2).jpg,#7e5c41,110041,#38211b,59128.0,#c0572a,47126.0,#b89666,45892.0,#160a0a,42497.0
577288ddedc2cb38800bde1d,1955,1955,Herbert Zangs,Peinture-Relief,Contemporary Art,Minimalism,Europe,-0.8,0.10000000000000003,26.666666666666693,6.293706293706311,71.96078431372548,2.460182920028509,https://uploads4.wikiart.org/images/herbert-zangs/peinture-relief-1955.jpg,#c6bcba,82907,#ffffff,6267.0,#a69d96,73.0,#e5ded6,11.0,#cfc5ac,3.0
577288ddedc2cb38800bde5d,1958,1960,Herbert Zangs,Untitled,Contemporary Art,Minimalism,Europe,0.09,-0.09100000000000004,0.0,0.0,21.96078431372549,0.0,https://uploads6.wikiart.org/images/herbert-zangs/untitled-1958.jpg,#2f2f2f,97618,#4a4a4a,6620.0,#161616,1355.0,#676767,697.0,#8a8484,69.0
577288ddedc2cb38800bddbd,1955,1955,Herbert Zangs,Folding,Contemporary Art,Minimalism,Europe,0.08,-0.25,34.28571428571427,11.666666666666671,52.941176470588246,7.517978451685,https://uploads5.wikiart.org/images/herbert-zangs/folding-1955.jpg,#d4cdbd,83223,#b3aa99,13280.0,#938a79,3268.0,#736a59,285.0,#544b3a,13.0
577288ddedc2cb38800bdddd,1953,1955,Herbert Zangs,Gro&#223;e Kn&#252;pfung,Contemporary Art,Minimalism,Europe,-0.9,0.4,116.0,11.111111111111093,73.52941176470588,4.8373546489791295,https://uploads3.wikiart.org/images/herbert-zangs/gro-e-kn-pfung-1953.jpg,#d8e2d9,159528,#b2c4b6,19761.0,#95a193,2516.0,#6f7c62,112.0,#c9d4b2,19.0
577288ddedc2cb38800bde4d,1953,1955,Herbert Zangs,Untitled,Contemporary Art,Minimalism,Europe,0.2,0.10000000000000003,36.27906976744186,87.75510204081634,9.607843137254902,11.538305768179312,https://uploads6.wikiart.org/images/herbert-zangs/untitled-1953.jpg,#ddcdbd,101751,#c6b694,7735.0,#f3f7fa,4427.0,#9e8b6b,3542.0,#6f5a45,1129.0
577287d9edc2cb38800895a7,1964,1965,Joan Brown,Self Portrait with Cloud &amp; Cigarette,Modern Art,Neo-Expressionism,Americas,0.09,-1.001,21.95121951219513,18.721461187214608,42.941176470588225,11.46298390472568,https://uploads2.wikiart.org/images/joan-brown/self-portrait-with-cloud-cigarette-1964.jpg,#b57849,78520,#1c1d18,30163.0,#60452a,6062.0,#323733,4080.0,#8d5728,3601.0
577287daedc2cb3880089637,1976,1975,Joan Brown,The Kiss,Modern Art,Neo-Expressionism,Americas,2.2,1.5000000000000002,32.30769230769231,92.85714285714286,5.490196078431373,6.997142273814361,https://uploads3.wikiart.org/images/joan-brown/the-kiss-1976.jpg,#772a30,39544,#da3d2c,36489.0,#ba5269,18861.0,#d4813b,5758.0,#7c422a,4724.0
577287d9edc2cb3880089557,1962,1960,Joan Brown,Girl Sitting,Modern Art,Neo-Expressionism,Americas,-0.1,-0.7000000000000002,9.142857142857146,56.14973262032086,63.33333333333333,32.284864875046324,https://uploads7.wikiart.org/images/joan-brown/girl-sitting-1962.jpg,#980d0a,31450,#660b08,8158.0,#040308,8037.0,#e49783,5583.0,#f9f0e7,5104.0
577287cfedc2cb3880083081,1971,1970,Joan Brown,Christmas Cup,Modern Art,Pop Art,Americas,0.1,1.1,206.25,11.428571428571432,27.450980392156865,4.38092455995307,https://uploads8.wikiart.org/images/joan-brown/christmas-cup-1971.jpg,#de6e7c,14103,#f1efe3,12804.0,#acc7e4,7568.0,#1e557c,7243.0,#db4b04,6078.0
577287d9edc2cb38800895b7,1972,1970,Joan Brown,Self-Portrait in Fur Hat,Modern Art,Pop Art,Americas,1.33,0.8340000000000001,1.395348837209318,74.13793103448275,77.25490196078431,28.447847018711272,https://uploads1.wikiart.org/images/joan-brown/self-portrait-in-fur-hat-1972.jpg,#64373c,27418,#080000,11426.0,#b0835a,10769.0,#1c1f28,7087.0,#efa69f,6340.0
577287d9edc2cb3880089587,1971,1970,Joan Brown,Plate of Christmas Cookies,Modern Art,Pop Art,Americas,1.5,1.3,47.99999999999972,5.494505494505509,82.15686274509805,1.382931668593933,https://uploads3.wikiart.org/images/joan-brown/plate-of-christmas-cookies-1971.jpg,#d7d6d2,51021,#564c64,24065.0,#c8bda7,8061.0,#746e8a,6782.0,#b4b7bc,6006.0
57727dd9edc2cb3880e90d51,1618,1620,Adriaen van de Venne,Princes Maurits and Frederik Hendrik of Orange at the Valkenburg horse fair,Post Renaissance Art,Baroque,Europe,1.4,1.0890000000000002,58.125,29.09090909090909,21.568627450980397,9.454760705591656,https://uploads3.wikiart.org/images/adriaen-van-de-venne/princes-maurits-and-frederik-hendrik-of-orange-at-the-valkenburg-horse-fair.jpg,#43371f,76082,#080808,71989.0,#1e1f11,65701.0,#60481c,32231.0,#7b9491,31796.0
57727dd8edc2cb3880e90c81,1614,1615,Adriaen van de Venne,Fishing for Souls,Post Renaissance Art,Baroque,Europe,1.03,-0.258,204.54545454545456,13.414634146341472,67.84313725490196,6.068978497243173,https://uploads8.wikiart.org/images/adriaen-van-de-venne/fishing-for-souls.jpg,#060807,109462,#21241b,49138.0,#9dbbd7,47580.0,#434a3a,42749.0,#cacac8,35887.0
57727dd7edc2cb3880e90b9f,1614,1615,Adriaen van de Venne,Winter Scene,Post Renaissance Art,Baroque,Europe,1.51,0.8350000000000001,32.72727272727274,33.333333333333336,45.29411764705882,20.709237069481823,https://uploads3.wikiart.org/images/adriaen-van-de-venne/winter-scene.jpg,#d0d1cb,303736,#4e4f49,177172.0,#afb0aa,98922.0,#6e6f69,88410.0,#8b916d,72967.0
57727dd8edc2cb3880e90c41,1624,1625,Adriaen van de Venne,Early depiction of a &quot;Dutch telescope&quot;,Post Renaissance Art,Baroque,Europe,1.73,0.7280000000000001,0.0,11.538461538461535,20.392156862745093,4.024922359499621,https://uploads0.wikiart.org/images/adriaen-van-de-venne/early-depiction-of-a-dutch-telescope.jpg,#eeebda,71246,#2e2423,55232.0,#9f9892,51212.0,#c9c5ba,48885.0,#4e4443,39277.0
57727dd9edc2cb3880e90d71,1615,1615,Adriaen van de Venne,The Port of Middelburg,Post Renaissance Art,Baroque,Europe,1.7,1.0,228.0,19.083969465648856,25.68627450980393,6.914658342969665,https://uploads4.wikiart.org/images/adriaen-van-de-venne/the-port-of-middelburg.jpg,#c3c7d2,46122,#2c2829,43064.0,#161422,38939.0,#49423c,34208.0,#636057,22207.0
57727dd7edc2cb3880e90bc1,1634,1635,Adriaen van de Venne,Beggars Fighting,Post Renaissance Art,Baroque,Europe,0.73,-1.364,32.30769230769231,26.804123711340214,38.03921568627451,13.99428454762872,https://uploads3.wikiart.org/images/adriaen-van-de-venne/beggars-fighting-1634.jpg,#cab683,67874,#886d42,31243.0,#aa9568,27591.0,#5b4327,25008.0,#442a19,1772.0
57726f83edc2cb3880bb117d,1855,1855,Honore Daumier,Don Quixote and Sancho Pansa Having a Rest under a Tree,Post Renaissance Art,Realism,Europe,0.92,0.846,131.4285714285715,12.426035502958591,66.86274509803923,6.594884381094182,https://uploads4.wikiart.org/images/honore-daumier/don-quixote-and-sancho-pansa-having-a-rest-under-a-tree.jpg,#150f1d,146201,#dce4d7,61562.0,#70726d,41468.0,#2e272f,37530.0,#bec2b4,25818.0
57726f8eedc2cb3880bb1b69,1848,1850,Honore Daumier,The Republic,Post Renaissance Art,Realism,Europe,2.0,1.7999999999999998,33.81818181818182,45.45454545454546,52.54901960784314,29.54657340538831,https://uploads2.wikiart.org/images/honore-daumier/the-republic-1848.jpg,#0e0e16,616357,#2a201e,215109.0,#46402a,102040.0,#a88543,68486.0,#6a5a38,57243.0
57726f84edc2cb3880bb11bd,1867,1865,Honore Daumier,"Don Quixote, Sancho Pansa and the Dead Mule",Modern Art,Impressionism,Europe,1.0,-0.5,66.66666666666667,27.83505154639175,19.019607843137255,7.70275924588066,https://uploads5.wikiart.org/images/honore-daumier/don-quixote-sancho-pansa-and-the-dead-mule-1867.jpg,#f1f1f1,165153,#c5c7c4,87926.0,#a1a08c,74501.0,#c5c1a8,70747.0,#808364,46376.0
57726f8fedc2cb3880bb1c69,1834,1835,Honore Daumier,Transnonain Street,Post Renaissance Art,Realism,Europe,0.64,-1.1829999999999998,96.0,11.904761904761903,16.47058823529412,2.765863337187866,https://uploads8.wikiart.org/images/honore-daumier/transnonain-street-1834.jpg,#0d1007,164536,#f3f3f3,66858.0,#242a20,60574.0,#42483e,57370.0,#60655e,49509.0
57726f83edc2cb3880bb116d,1870,1870,Honore Daumier,Don Quixote and Sancho Pansa,Modern Art,Impressionism,Europe,1.3,0.9,26.842105263157894,40.42553191489362,18.43137254901961,10.380390166077571,https://uploads6.wikiart.org/images/honore-daumier/don-quixote-and-sancho-pansa-2.jpg,#687a88,174123,#bfc0a1,66000.0,#895621,41131.0,#d8c567,36236.0,#e1dbab,30274.0
57726f85edc2cb3880bb12ed,1831,1830,Honore Daumier,Gargantua,Post Renaissance Art,Realism,Europe,-0.6,-1.8,131.99999999999994,1.976284584980236,49.607843137254896,1.5660459763365826,https://uploads3.wikiart.org/images/honore-daumier/gargantua.jpg,#ffffff,240084,#171d13,41326.0,#666b65,21691.0,#aaafab,18797.0,#d9ddde,18219.0
577286cdedc2cb3880056d93,1922,1920,Victor Servranckx,Red Rotation,Modern Art,Abstract Art,Europe,0.75,0.08400000000000002,12.195121951219521,55.15695067264574,43.72549019607843,36.840195439221006,https://uploads5.wikiart.org/images/victor-servranckx/red-rotation-1922.jpg,#ccc194,26482,#241e1e,25223.0,#6b3a2c,20369.0,#a89462,9234.0,#b3452e,7600.0
577286cdedc2cb3880056d63,1927,1925,Victor Servranckx,Opus 14,Modern Art,Abstract Art,Europe,-0.4,-0.8999999999999999,11.214953271028039,52.70935960591133,39.80392156862745,32.312729689705876,https://uploads0.wikiart.org/images/victor-servranckx/opus-14-1927.jpg,#e6e3d4,75503,#c1674f,11124.0,#ce9172,3176.0,#a54431,1770.0,#c7c0ae,890.0
577286c8edc2cb3880056588,1926,1925,Victor Servranckx,Haven - Opus 2,Modern Art,Cubism,Europe,0.75,-0.08400000000000002,19.200000000000006,45.45454545454545,89.21568627450979,7.1072146442892805,https://uploads5.wikiart.org/images/victor-servranckx/haven-opus-2-1926.jpg,#0c0c0e,32018,#2a2e3a,31211.0,#be9d8a,29489.0,#e7ddd3,11401.0,#4c4b51,10913.0
577286ceedc2cb3880056edb,1920,1920,Victor Servranckx,Factory,Modern Art,Cubism,Europe,0.27,0.182,41.99999999999993,7.812500000000013,74.90196078431373,2.704163456597992,https://uploads0.wikiart.org/images/victor-servranckx/factory-1920.jpg,#1c1c1e,68377,#dbd7cc,35694.0,#9c9994,26109.0,#263548,21810.0,#3c3b39,1725.0
577286ceedc2cb3880056ebb,1923,1925,Victor Servranckx,Opus 55. R&#232;gne de l’acier poli (Heerschappij van gepolijst staal),Modern Art,Cubism,Europe,-0.1,-0.3,0.0,0.0,16.862745098039216,0.0,https://uploads1.wikiart.org/images/victor-servranckx/opus-55-r-gne-de-l-acier-poli-heerschappij-van-gepolijst-staal-1923.jpg,#262626,119320,#6f5a61,107461.0,#e2e6e5,68157.0,#a2a499,40386.0,#7c7d78,39753.0
577286cdedc2cb3880056d83,1949,1950,Victor Servranckx,Opus 4,Modern Art,Abstract Art,Europe,-0.08,0.039000000000000035,43.09859154929576,41.04046242774567,66.07843137254903,19.25850461484484,https://uploads8.wikiart.org/images/victor-servranckx/opus-4-1949.jpg,#cfbb88,42572,#8e3c2e,42435.0,#854c2f,1604.0,#d0a583,1275.0,#b58463,838.0
577286ceedc2cb3880056ecb,1921,1920,Victor Servranckx,Opus 1,Modern Art,Abstract Art,Europe,0.4,0.20000000000000004,43.19999999999998,18.518518518518512,73.52941176470588,6.783251432757008,https://uploads8.wikiart.org/images/victor-servranckx/opus-1-1921.jpg,#040404,170808,#827e75,104031.0,#efe7dc,63857.0,#47423f,59787.0,#b6b2a9,25578.0
577286cdedc2cb3880056d73,1923,1925,Victor Servranckx,Peinture 58: Opus 58,Modern Art,Abstract Art,Europe,0.87,0.067,39.51219512195123,30.370370370370363,26.470588235294123,11.030865786510141,https://uploads3.wikiart.org/images/victor-servranckx/peinture-58-opus-58-1923.jpg,#5d4f34,67833,#0a0a0a,53897.0,#3b452d,38999.0,#4d2820,38675.0,#cec3a3,34123.0
577286ceedc2cb3880056e8b,1922,1920,Victor Servranckx,Xallpaper - Papier peint,Modern Art,Abstract Art,Europe,0.5,0.2,209.4117647058824,27.27272727272727,36.66666666666667,13.813037319865606,https://uploads6.wikiart.org/images/victor-servranckx/xallpaper-papier-peint-1922.jpg,#a5a397,17289,#dbd8cf,7917.0,#26373f,6339.0,#43322a,5748.0,#58608e,4896.0
57728742edc2cb388006c6c8,1961,1960,Antonio Areal,Opus II n&#186; 40,Modern Art,Art Informel,Europe,-0.64,-1.182,120.0,100.0,0.19607843137254904,0.3354101966249685,https://uploads1.wikiart.org/images/antonio-areal/opus-ii-n-40-1961.jpg,#d4ba95,85384,#000100,46634.0,#ae9871,14434.0,#867e71,9802.0,#bbae9b,7536.0
57728742edc2cb388006c728,1962,1960,Antonio Areal,Untitled,Modern Art,Art Informel,Europe,0.2,-0.2,39.512195121951216,20.603015075376877,60.98039215686275,11.030865786510141,https://uploads6.wikiart.org/images/antonio-areal/untitled-1962.jpg,#f4eed8,137945,#bdaf94,30347.0,#9d9070,3645.0,#7f7156,1858.0,#5a4c31,1176.0
57728742edc2cb388006c6f8,1967,1965,Antonio Areal,The Dramatic History of an Egg,Modern Art,Pop Art,Europe,-0.2,-0.1,350.3225806451613,65.95744680851064,9.215686274509805,9.818986709431883,https://uploads1.wikiart.org/images/antonio-areal/the-dramatic-history-of-an-egg-1967.jpg,#f0eeef,62159,#cec7b7,23368.0,#929286,11431.0,#0a0a0a,11025.0,#a62319,4118.0
57728742edc2cb388006c658,1969,1970,Antonio Areal,Cena incompreens&#237;vel mas talvez decisiva na cadeira um desconhecido olha fixamente para o p&#250;blico,Modern Art,Pop Art,Europe,0.3,-0.4000000000000001,212.00000000000009,14.56310679611648,79.80392156862746,4.038873605350878,https://uploads8.wikiart.org/images/antonio-areal/cena-incompreens-vel-mas-talvez-decisiva-na-cadeira-um-desconhecido-olha-fixamente-para-o-p-1969.jpg,#eeebe6,50024,#c1c8d0,40271.0,#424451,14289.0,#8b8996,7171.0,#c8c673,3540.0
57728742edc2cb388006c648,1967,1965,Antonio Areal,A Hist&#243;ria Dram&#225;tica de um Ovo - Objecto,Modern Art,Pop Art,Europe,-0.7,0.20000000000000004,250.90909090909088,12.643678160919544,17.058823529411768,3.0594117081556704,https://uploads0.wikiart.org/images/antonio-areal/a-hist-ria-dram-tica-de-um-ovo-objecto-1967.jpg,#d6cdc4,25226,#24222d,25064.0,#8c9194,20341.0,#fdfbee,10428.0,#b3343b,4232.0
